-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2019 through 12/31/2022 
Location: Latitude  -6.9726   Longitude -40.3438 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 551.85 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M,PRECTOTCORR,T2M,QV2M
2020,7,29,13,5.96,145.08,0.0,33.34,9.77
2020,7,29,14,5.98,147.91,0.0,33.23,9.77
2020,7,29,15,6.17,148.82,0.0,32.28,9.7
2020,7,29,16,6.52,148.37,0.0,30.75,9.77
2020,7,29,17,7.3,149.43,0.0,28.67,10.01
2020,7,29,18,8.25,149.55,0.0,27.37,10.19
2020,7,29,19,8.93,148.27,0.0,26.4,10.31
2020,7,29,20,9.54,146.66,0.0,25.47,10.68
2020,7,29,21,9.89,145.04,0.0,24.33,11.29
2020,7,29,22,10.21,143.87,0.0,23.02,12.08
2020,7,29,23,9.96,143.64,0.0,21.91,12.45
2020,7,30,0,9.94,142.82,0.0,21.04,12.51
2020,7,30,1,9.75,141.86,0.0,20.32,12.39
2020,7,30,2,9.48,140.79,0.0,19.71,12.21
2020,7,30,3,9.19,139.13,0.0,19.19,12.02
2020,7,30,4,8.82,137.44,0.0,18.76,11.84
2020,7,30,5,8.56,135.41,0.0,18.37,11.66
2020,7,30,6,9.21,134.83,0.0,19.01,11.35
2020,7,30,7,10.21,137.36,0.0,21.48,10.68
2020,7,30,8,9.76,142.08,0.0,24.49,10.19
2020,7,30,9,8.83,149.38,0.0,27.3,9.89
2020,7,30,10,8.22,158.19,0.0,29.58,9.7
2020,7,30,11,7.96,165.75,0.0,31.12,9.52
2020,7,30,12,7.82,170.45,0.0,32.01,9.4
2020,7,30,13,7.72,172.62,0.0,32.37,9.28
2020,7,30,14,7.69,171.94,0.0,32.22,9.09
2020,7,30,15,7.68,169.33,0.0,31.51,8.91
2020,7,30,16,7.76,165.07,0.0,30.2,8.67
2020,7,30,17,7.91,158.93,0.0,27.34,8.67
2020,7,30,18,8.76,151.56,0.0,25.44,8.36
2020,7,30,19,9.0,145.43,0.0,24.48,8.06
2020,7,30,20,8.47,139.9,0.0,23.12,8.0
2020,7,30,21,8.21,136.12,0.0,21.97,8.24
2020,7,30,22,7.96,133.33,0.0,21.14,8.79
2020,7,30,23,7.69,132.53,0.0,20.47,9.28
2020,7,31,0,7.59,133.92,0.0,19.8,9.7
2020,7,31,1,7.76,135.65,0.0,19.14,9.95
2020,7,31,2,7.84,136.29,0.0,18.4,10.19
2020,7,31,3,7.61,135.96,0.0,17.66,10.44
2020,7,31,4,7.41,135.6,0.0,17.08,10.68
2020,7,31,5,7.32,135.74,0.0,16.64,10.93
2020,7,31,6,7.77,136.55,0.0,17.54,11.11
2020,7,31,7,10.18,133.76,0.0,20.62,11.11
2020,7,31,8,10.46,128.73,0.0,23.84,10.8
2020,7,31,9,9.73,127.01,0.0,26.44,10.38
2020,7,31,10,9.11,128.11,0.0,28.63,10.01
2020,7,31,11,8.61,131.02,0.0,30.39,9.77
2020,7,31,12,8.28,134.69,0.0,31.63,9.52
2020,7,31,13,8.14,138.07,0.0,32.25,9.34
2020,7,31,14,8.1,140.36,0.0,32.32,9.28
2020,7,31,15,8.25,141.23,0.0,31.73,9.22
2020,7,31,16,8.53,141.4,0.0,30.44,9.34
2020,7,31,17,8.62,142.55,0.0,28.1,9.7
2020,7,31,18,9.06,143.69,0.0,26.72,10.19
2020,7,31,19,9.09,142.13,0.0,25.65,10.8
2020,7,31,20,8.64,138.67,0.0,24.61,11.54
2020,7,31,21,8.31,134.39,0.0,23.74,12.33
2020,7,31,22,7.92,130.28,0.0,22.88,13.0
2020,7,31,23,7.78,126.75,0.0,22.07,13.43
2020,8,1,0,8.17,126.68,0.0,21.46,13.55
2020,8,1,1,7.98,127.44,0.0,20.84,13.37
2020,8,1,2,7.6,128.45,0.0,20.33,13.18
2020,8,1,3,7.52,129.35,0.0,19.91,13.0
2020,8,1,4,7.77,130.06,0.0,19.65,12.82
2020,8,1,5,7.57,132.11,0.0,19.19,12.7
2020,8,1,6,8.05,132.56,0.0,19.92,12.63
2020,8,1,7,10.63,129.84,0.0,22.52,12.27
2020,8,1,8,11.54,126.33,0.0,25.3,11.96
2020,8,1,9,11.31,125.36,0.0,27.69,11.66
2020,8,1,10,10.56,125.76,0.0,29.73,11.35
2020,8,1,11,9.66,126.29,0.0,31.38,11.11
2020,8,1,12,8.83,127.05,0.0,32.51,10.8
2020,8,1,13,8.15,127.79,0.0,33.12,10.5
2020,8,1,14,7.74,128.52,0.0,33.05,10.25
2020,8,1,15,7.64,129.86,0.0,32.41,10.07
2020,8,1,16,7.87,132.87,0.0,31.0,10.01
2020,8,1,17,8.28,139.47,0.0,28.76,10.19
2020,8,1,18,8.82,145.47,0.0,27.26,10.5
2020,8,1,19,8.84,147.31,0.0,25.91,10.8
2020,8,1,20,9.04,146.67,0.0,24.58,11.05
2020,8,1,21,9.38,143.16,0.0,23.48,11.29
2020,8,1,22,9.21,139.65,0.0,22.58,11.6
2020,8,1,23,9.57,138.08,0.0,21.98,11.84
2020,8,2,0,9.25,136.16,0.0,21.38,11.96
2020,8,2,1,9.07,136.08,0.0,20.7,12.02
2020,8,2,2,9.0,136.72,0.0,20.0,12.15
2020,8,2,3,8.94,138.15,0.0,19.37,12.15
2020,8,2,4,8.89,139.17,0.0,18.86,12.02
2020,8,2,5,8.88,139.6,0.0,18.51,11.9
2020,8,2,6,9.75,140.01,0.0,19.26,11.84
2020,8,2,7,11.67,140.08,0.0,21.93,11.78
2020,8,2,8,11.81,138.27,0.0,24.99,11.66
2020,8,2,9,10.94,137.34,0.0,27.63,11.54
2020,8,2,10,10.05,137.58,0.0,29.73,11.54
2020,8,2,11,9.18,138.21,0.0,31.19,11.41
2020,8,2,12,8.28,138.02,0.0,32.08,11.29
2020,8,2,13,7.62,137.45,0.0,32.38,11.11
2020,8,2,14,7.19,137.38,0.0,32.05,11.05
2020,8,2,15,7.04,137.11,0.0,31.33,11.05
2020,8,2,16,7.18,136.59,0.0,30.27,11.23
2020,8,2,17,7.58,137.67,0.0,28.33,11.54
2020,8,2,18,8.3,139.43,0.0,26.99,11.9
2020,8,2,19,8.93,139.01,0.0,26.05,12.27
2020,8,2,20,9.18,138.42,0.0,24.98,12.63
2020,8,2,21,9.55,137.88,0.0,23.85,12.88
2020,8,2,22,9.72,136.6,0.0,22.87,13.06
2020,8,2,23,10.01,135.7,0.0,22.05,13.0
2020,8,3,0,9.93,134.62,0.0,21.28,12.82
2020,8,3,1,9.88,133.17,0.0,20.65,12.51
2020,8,3,2,10.02,131.43,0.0,20.18,12.21
2020,8,3,3,9.68,131.3,0.0,19.83,11.9
2020,8,3,4,9.58,131.3,0.0,19.5,11.66
2020,8,3,5,9.67,131.2,0.0,19.23,11.6
2020,8,3,6,10.04,131.28,0.0,19.79,11.54
2020,8,3,7,10.74,132.14,0.0,21.95,11.17
2020,8,3,8,10.34,133.01,0.0,24.75,10.56
2020,8,3,9,9.46,135.3,0.0,27.51,10.13
2020,8,3,10,8.64,139.58,0.0,29.9,10.01
2020,8,3,11,8.12,144.63,0.0,31.65,9.89
2020,8,3,12,7.79,148.49,0.0,32.55,9.77
2020,8,3,13,7.49,150.36,0.0,32.98,9.58
2020,8,3,14,7.24,150.53,0.0,32.83,9.4
2020,8,3,15,7.25,150.06,0.0,32.01,9.22
2020,8,3,16,7.42,148.38,0.0,30.6,9.03
2020,8,3,17,7.76,147.08,0.0,28.21,9.16
2020,8,3,18,8.66,144.29,0.0,26.8,9.28
2020,8,3,19,9.57,140.89,0.0,25.77,9.7
2020,8,3,20,9.48,137.94,0.0,24.37,10.44
2020,8,3,21,9.23,137.23,0.0,23.1,11.17
2020,8,3,22,9.15,137.94,0.0,22.23,11.47
2020,8,3,23,9.12,139.76,0.0,21.53,11.6
2020,8,4,0,9.13,142.2,0.0,20.87,11.6
2020,8,4,1,9.18,145.19,0.0,20.18,11.66
2020,8,4,2,9.19,148.27,0.0,19.46,11.84
2020,8,4,3,8.96,150.33,0.0,18.77,11.9
2020,8,4,4,8.74,151.07,0.0,18.23,11.96
2020,8,4,5,8.69,150.72,0.0,17.94,12.02
2020,8,4,6,9.7,146.9,0.0,18.99,12.15
2020,8,4,7,12.93,136.81,0.0,22.08,11.78
2020,8,4,8,12.45,128.86,0.0,25.0,10.74
2020,8,4,9,11.17,126.18,0.0,27.45,10.13
2020,8,4,10,10.11,127.24,0.0,29.42,9.89
2020,8,4,11,9.22,129.98,0.0,30.94,9.64
2020,8,4,12,8.69,134.05,0.0,31.83,9.52
2020,8,4,13,8.48,137.84,0.0,32.15,9.52
2020,8,4,14,8.46,139.68,0.0,31.87,9.52
2020,8,4,15,8.58,140.35,0.0,30.97,9.46
2020,8,4,16,8.91,140.62,0.0,29.38,9.46
2020,8,4,17,9.15,141.87,0.0,27.39,9.58
2020,8,4,18,9.38,143.16,0.0,25.99,9.83
2020,8,4,19,9.6,143.1,0.0,24.85,10.13
2020,8,4,20,9.62,141.73,0.0,23.71,10.5
2020,8,4,21,9.74,141.51,0.0,22.74,10.86
2020,8,4,22,9.73,141.81,0.0,21.95,11.05
2020,8,4,23,9.82,141.65,0.0,21.21,11.23
2020,8,5,0,10.01,141.31,0.0,20.42,11.35
2020,8,5,1,10.13,140.85,0.0,19.65,11.6
2020,8,5,2,10.19,139.26,0.0,18.99,11.78
2020,8,5,3,10.04,137.33,0.0,18.54,11.84
2020,8,5,4,10.02,135.28,0.0,18.25,11.78
2020,8,5,5,10.0,134.3,0.0,18.0,11.72
2020,8,5,6,10.8,133.56,0.0,18.79,11.6
2020,8,5,7,13.07,132.92,0.0,21.32,11.05
2020,8,5,8,13.39,133.11,0.0,24.01,10.44
2020,8,5,9,12.5,134.04,0.0,26.48,9.83
2020,8,5,10,11.47,134.78,0.0,28.58,9.46
2020,8,5,11,10.53,134.34,0.0,30.22,9.28
2020,8,5,12,9.68,133.43,0.0,31.37,9.09
2020,8,5,13,9.08,132.91,0.0,31.98,8.97
2020,8,5,14,8.75,132.76,0.0,31.97,8.91
2020,8,5,15,8.72,133.26,0.0,31.22,8.97
2020,8,5,16,8.95,134.89,0.0,29.69,9.16
2020,8,5,17,9.08,139.12,0.0,27.33,9.58
2020,8,5,18,9.35,144.15,0.0,25.69,10.07
2020,8,5,19,9.98,145.04,0.0,24.53,10.5
2020,8,5,20,9.81,144.23,0.0,23.3,10.86
2020,8,5,21,9.78,142.56,0.0,22.33,11.11
2020,8,5,22,9.86,141.21,0.0,21.51,11.23
2020,8,5,23,9.88,140.42,0.0,20.71,11.29
2020,8,6,0,9.83,139.61,0.0,19.92,11.29
2020,8,6,1,9.71,138.23,0.0,19.16,11.35
2020,8,6,2,9.5,136.83,0.0,18.56,11.47
2020,8,6,3,9.44,135.3,0.0,18.13,11.47
2020,8,6,4,9.27,134.11,0.0,17.8,11.54
2020,8,6,5,9.42,131.64,0.0,17.56,11.6
2020,8,6,6,10.69,129.87,0.0,18.6,11.54
2020,8,6,7,12.42,127.54,0.0,21.33,11.17
2020,8,6,8,12.42,125.53,0.0,24.14,10.56
2020,8,6,9,11.69,123.66,0.0,26.61,10.13
2020,8,6,10,10.75,122.59,0.0,28.7,9.83
2020,8,6,11,9.73,122.91,0.0,30.43,9.64
2020,8,6,12,8.96,123.55,0.0,31.67,9.46
2020,8,6,13,8.39,124.3,0.0,32.33,9.22
2020,8,6,14,7.99,126.25,0.0,32.35,8.91
2020,8,6,15,7.96,129.63,0.0,31.65,8.73
2020,8,6,16,8.3,133.44,0.0,30.16,8.79
2020,8,6,17,8.68,138.94,0.0,27.6,8.97
2020,8,6,18,9.25,142.9,0.0,25.85,9.22
2020,8,6,19,8.96,143.51,0.0,24.66,9.4
2020,8,6,20,9.07,142.31,0.0,23.64,9.46
2020,8,6,21,9.25,138.66,0.0,22.74,9.52
2020,8,6,22,9.14,136.73,0.0,21.83,9.64
2020,8,6,23,8.88,136.11,0.0,20.91,9.77
2020,8,7,0,8.62,134.96,0.0,20.01,10.01
2020,8,7,1,8.37,133.15,0.0,19.16,10.25
2020,8,7,2,8.11,131.56,0.0,18.41,10.5
2020,8,7,3,8.0,129.89,0.0,17.8,10.74
2020,8,7,4,8.79,129.81,0.0,17.5,10.93
2020,8,7,5,8.6,129.4,0.0,17.22,11.11
2020,8,7,6,9.76,128.89,0.0,18.16,11.17
2020,8,7,7,11.76,127.3,0.0,20.84,10.62
2020,8,7,8,11.45,125.87,0.0,23.73,9.89
2020,8,7,9,10.45,125.45,0.0,26.41,9.52
2020,8,7,10,9.4,125.57,0.0,28.73,9.28
2020,8,7,11,8.52,126.27,0.0,30.58,8.97
2020,8,7,12,7.83,128.31,0.0,31.88,8.67
2020,8,7,13,7.36,131.0,0.0,32.58,8.42
2020,8,7,14,7.27,133.65,0.0,32.57,8.24
2020,8,7,15,7.41,136.15,0.0,31.87,8.18
2020,8,7,16,7.89,138.94,0.0,30.45,8.24
2020,8,7,17,8.47,143.41,0.0,27.68,8.61
2020,8,7,18,8.97,146.77,0.0,25.82,8.97
2020,8,7,19,8.75,147.8,0.0,24.58,9.28
2020,8,7,20,8.8,147.17,0.0,23.58,9.7
2020,8,7,21,8.85,143.87,0.0,22.74,10.19
2020,8,7,22,8.82,141.98,0.0,21.88,10.8
2020,8,7,23,8.95,140.6,0.0,21.04,11.35
2020,8,8,0,8.88,138.57,0.0,20.26,11.72
2020,8,8,1,8.79,135.43,0.0,19.6,11.96
2020,8,8,2,8.59,132.38,0.0,19.03,12.08
2020,8,8,3,8.6,129.43,0.0,18.62,12.08
2020,8,8,4,8.65,126.78,0.0,18.3,11.96
2020,8,8,5,9.51,126.62,0.0,18.16,11.78
2020,8,8,6,10.03,124.59,0.0,19.09,11.6
2020,8,8,7,11.18,122.23,0.0,21.73,10.86
2020,8,8,8,10.91,118.73,0.0,24.71,9.95
2020,8,8,9,9.87,118.05,0.0,27.48,9.4
2020,8,8,10,8.6,120.6,0.0,29.83,9.16
2020,8,8,11,7.43,125.33,0.0,31.63,8.91
2020,8,8,12,6.59,131.35,0.0,32.84,8.67
2020,8,8,13,6.11,136.76,0.0,33.45,8.42
2020,8,8,14,5.93,140.61,0.0,33.44,8.24
2020,8,8,15,6.08,142.84,0.0,32.75,8.12
2020,8,8,16,6.58,143.93,0.0,31.35,8.12
2020,8,8,17,7.49,147.3,0.0,28.08,8.54
2020,8,8,18,8.9,149.92,0.0,26.29,8.73
2020,8,8,19,9.3,148.78,0.0,25.34,9.03
2020,8,8,20,8.91,147.31,0.0,24.08,9.52
2020,8,8,21,8.88,145.97,0.0,23.13,10.07
2020,8,8,22,9.29,144.55,0.0,22.31,10.56
2020,8,8,23,9.92,143.0,0.0,21.63,10.93
2020,8,9,0,10.37,141.39,0.0,20.72,11.11
2020,8,9,1,10.02,139.11,0.0,19.77,11.35
2020,8,9,2,9.56,136.22,0.0,19.04,11.6
2020,8,9,3,9.44,132.65,0.0,18.59,11.84
2020,8,9,4,8.77,128.71,0.0,18.24,11.84
2020,8,9,5,8.2,128.07,0.0,17.9,11.84
2020,8,9,6,8.76,129.47,0.0,18.78,11.78
2020,8,9,7,9.94,130.15,0.0,21.65,11.23
2020,8,9,8,9.49,129.15,0.0,25.01,10.44
2020,8,9,9,8.42,129.47,0.0,28.02,9.89
2020,8,9,10,7.45,132.66,0.0,30.36,9.64
2020,8,9,11,6.79,138.78,0.0,32.03,9.34
2020,8,9,12,6.41,146.17,0.0,33.15,8.97
2020,8,9,13,6.22,153.21,0.0,33.68,8.67
2020,8,9,14,6.18,157.26,0.0,33.58,8.54
2020,8,9,15,6.2,157.64,0.0,32.86,8.48
2020,8,9,16,6.29,156.11,0.0,31.47,8.54
2020,8,9,17,6.75,156.91,0.0,28.18,9.03
2020,8,9,18,7.82,156.25,0.0,26.29,9.46
2020,8,9,19,8.63,151.97,0.0,25.86,9.83
2020,8,9,20,9.0,147.8,0.0,25.14,10.31
2020,8,9,21,8.85,144.99,0.0,24.07,10.8
2020,8,9,22,8.71,142.69,0.0,22.94,11.29
2020,8,9,23,8.48,142.34,0.0,21.9,11.66
2020,8,10,0,8.48,139.97,0.0,20.98,12.02
2020,8,10,1,8.41,135.34,0.0,20.17,12.39
2020,8,10,2,8.22,130.06,0.0,19.59,12.57
2020,8,10,3,8.31,126.71,0.0,19.21,12.7
2020,8,10,4,8.06,124.49,0.0,18.88,12.57
2020,8,10,5,7.93,122.86,0.0,18.54,12.39
2020,8,10,6,8.67,123.49,0.0,19.4,12.21
2020,8,10,7,9.8,126.11,0.0,22.03,11.6
2020,8,10,8,9.32,127.47,0.0,25.15,10.93
2020,8,10,9,8.37,129.96,0.0,28.15,10.5
2020,8,10,10,7.55,134.58,0.0,30.69,10.13
2020,8,10,11,6.95,140.29,0.0,32.48,9.83
2020,8,10,12,6.64,145.84,0.0,33.62,9.58
2020,8,10,13,6.48,150.32,0.0,34.12,9.28
2020,8,10,14,6.42,152.69,0.0,34.02,8.97
2020,8,10,15,6.46,152.66,0.0,33.23,8.79
2020,8,10,16,6.73,150.96,0.0,31.69,8.73
2020,8,10,17,7.46,149.36,0.0,28.68,8.85
2020,8,10,18,8.67,145.72,0.0,26.78,8.97
2020,8,10,19,9.02,141.72,0.0,25.71,9.16
2020,8,10,20,8.87,139.07,0.0,24.49,9.46
2020,8,10,21,9.12,137.53,0.0,23.45,9.77
2020,8,10,22,9.06,137.66,0.0,22.5,10.01
2020,8,10,23,8.92,137.8,0.0,21.68,10.07
2020,8,11,0,8.75,137.68,0.0,20.93,10.13
2020,8,11,1,8.59,136.07,0.0,20.15,10.13
2020,8,11,2,8.72,132.02,0.0,19.39,10.19
2020,8,11,3,8.52,128.82,0.0,18.7,10.19
2020,8,11,4,8.2,125.42,0.0,18.16,10.25
2020,8,11,5,7.9,122.35,0.0,17.7,10.31
2020,8,11,6,8.65,119.97,0.0,18.53,10.38
2020,8,11,7,9.91,120.73,0.0,21.43,10.07
2020,8,11,8,8.54,120.43,0.0,24.79,9.52
2020,8,11,9,7.07,121.58,0.0,28.0,9.22
2020,8,11,10,5.87,126.89,0.0,30.8,9.03
2020,8,11,11,5.18,135.0,0.0,32.86,9.03
2020,8,11,12,5.07,143.59,0.0,34.12,9.03
2020,8,11,13,5.25,149.62,0.0,34.68,8.91
2020,8,11,14,5.52,151.88,0.0,34.59,8.79
2020,8,11,15,5.92,151.14,0.0,33.85,8.61
2020,8,11,16,6.49,149.08,0.0,32.36,8.54
2020,8,11,17,7.56,148.69,0.0,29.18,8.67
2020,8,11,18,9.08,147.51,0.0,27.27,8.61
2020,8,11,19,9.54,144.87,0.0,26.11,8.73
2020,8,11,20,9.22,142.64,0.0,24.69,9.03
2020,8,11,21,9.18,141.64,0.0,23.62,9.7
2020,8,11,22,9.14,139.68,0.0,22.74,10.44
2020,8,11,23,9.0,140.07,0.0,21.88,11.05
2020,8,12,0,8.92,139.26,0.0,20.98,11.41
2020,8,12,1,8.61,136.03,0.0,20.05,11.6
2020,8,12,2,8.06,130.05,0.0,19.26,11.66
2020,8,12,3,8.79,126.73,0.0,18.73,11.66
2020,8,12,4,8.8,124.11,0.0,18.34,11.66
2020,8,12,5,8.46,122.25,0.0,17.92,11.66
2020,8,12,6,9.06,120.77,0.0,18.77,11.6
2020,8,12,7,9.98,122.01,0.0,21.58,11.05
2020,8,12,8,9.08,122.75,0.0,24.87,10.07
2020,8,12,9,7.62,124.73,0.0,27.99,9.22
2020,8,12,10,6.26,129.93,0.0,30.62,8.54
2020,8,12,11,5.28,138.9,0.0,32.45,8.12
2020,8,12,12,4.95,148.9,0.0,33.59,7.75
2020,8,12,13,4.99,155.8,0.0,34.1,7.39
2020,8,12,14,5.16,158.88,0.0,34.0,7.02
2020,8,12,15,5.41,158.74,0.0,33.21,6.84
2020,8,12,16,5.76,156.6,0.0,31.73,6.71
2020,8,12,17,6.74,155.19,0.0,27.96,7.08
2020,8,12,18,8.31,152.09,0.0,25.84,7.14
2020,8,12,19,9.04,148.87,0.0,25.2,7.08
2020,8,12,20,9.23,145.87,0.0,24.08,7.32
2020,8,12,21,9.16,143.6,0.0,23.05,7.75
2020,8,12,22,8.99,140.96,0.0,22.21,8.24
2020,8,12,23,8.92,137.17,0.0,21.55,8.79
2020,8,13,0,8.97,133.62,0.0,20.99,9.16
2020,8,13,1,8.86,128.88,0.0,20.37,9.52
2020,8,13,2,7.77,122.94,0.0,19.45,9.95
2020,8,13,3,7.28,116.43,0.0,18.74,10.5
2020,8,13,4,7.1,111.49,0.0,18.28,10.99
2020,8,13,5,7.03,109.46,0.0,17.99,11.41
2020,8,13,6,7.85,108.74,0.0,19.1,11.78
2020,8,13,7,9.7,106.08,0.0,22.35,11.9
2020,8,13,8,9.43,103.76,0.0,25.85,11.47
2020,8,13,9,8.3,104.27,0.0,28.73,10.93
2020,8,13,10,7.2,106.84,0.0,31.01,10.19
2020,8,13,11,6.4,110.58,0.0,32.68,9.4
2020,8,13,12,5.87,114.21,0.0,33.77,8.67
2020,8,13,13,5.37,117.16,0.0,34.35,8.18
2020,8,13,14,5.03,120.23,0.0,34.32,7.81
2020,8,13,15,4.89,122.93,0.0,33.71,7.63
2020,8,13,16,4.95,125.17,0.0,32.42,7.63
2020,8,13,17,5.44,129.52,0.0,28.64,8.24
2020,8,13,18,6.51,133.0,0.0,26.5,8.36
2020,8,13,19,7.52,134.58,0.0,25.77,8.42
2020,8,13,20,8.56,135.63,0.0,25.17,8.73
2020,8,13,21,9.3,135.85,0.0,24.65,9.28
2020,8,13,22,9.24,134.45,0.0,23.75,10.19
2020,8,13,23,8.8,131.65,0.0,22.69,11.29
2020,8,14,0,8.39,128.0,0.0,21.75,11.96
2020,8,14,1,8.15,121.68,0.0,20.91,12.27
2020,8,14,2,7.95,115.36,0.0,20.21,12.33
2020,8,14,3,7.79,110.72,0.0,19.67,12.39
2020,8,14,4,7.58,107.95,0.0,19.26,12.39
2020,8,14,5,7.4,106.56,0.0,18.87,12.33
2020,8,14,6,8.41,107.8,0.0,19.66,12.08
2020,8,14,7,9.96,108.85,0.0,22.3,11.17
2020,8,14,8,9.95,109.26,0.0,25.57,10.5
2020,8,14,9,9.14,109.47,0.0,28.51,10.38
2020,8,14,10,8.22,109.55,0.0,30.85,10.31
2020,8,14,11,7.4,109.16,0.0,32.59,10.07
2020,8,14,12,6.59,109.53,0.0,33.79,9.77
2020,8,14,13,5.86,110.2,0.0,34.42,9.52
2020,8,14,14,5.39,109.93,0.0,34.41,9.4
2020,8,14,15,5.15,109.4,0.0,33.81,9.34
2020,8,14,16,5.15,108.96,0.0,32.5,9.4
2020,8,14,17,5.43,113.21,0.0,29.77,9.77
2020,8,14,18,6.51,120.04,0.0,28.32,9.89
2020,8,14,19,7.63,125.71,0.0,27.76,9.89
2020,8,14,20,8.54,130.81,0.0,27.06,10.01
2020,8,14,21,9.39,134.36,0.0,26.02,10.13
2020,8,14,22,9.33,135.68,0.0,24.69,10.31
2020,8,14,23,8.88,134.5,0.0,23.45,10.31
2020,8,15,0,8.59,130.35,0.0,22.58,10.25
2020,8,15,1,8.94,122.73,0.0,21.89,10.19
2020,8,15,2,8.07,115.52,0.0,21.01,10.44
2020,8,15,3,7.7,109.74,0.0,20.12,10.8
2020,8,15,4,8.02,108.05,0.0,19.44,11.23
2020,8,15,5,7.78,106.93,0.0,18.89,11.54
2020,8,15,6,8.69,108.39,0.0,19.56,11.6
2020,8,15,7,10.19,111.74,0.0,22.24,11.11
2020,8,15,8,9.86,113.5,0.0,25.39,10.25
2020,8,15,9,8.81,114.57,0.0,28.26,9.64
2020,8,15,10,7.92,115.73,0.0,30.69,9.22
2020,8,15,11,7.25,115.32,0.0,32.48,8.85
2020,8,15,12,6.73,113.83,0.0,33.73,8.42
2020,8,15,13,6.26,111.6,0.0,34.41,8.12
2020,8,15,14,5.94,109.27,0.0,34.48,7.87
2020,8,15,15,5.77,106.67,0.0,33.94,7.81
2020,8,15,16,5.66,103.58,0.0,32.72,7.75
2020,8,15,17,5.5,101.55,0.0,29.01,8.3
2020,8,15,18,5.65,100.92,0.0,26.65,8.48
2020,8,15,19,5.78,102.89,0.0,25.78,8.48
2020,8,15,20,5.92,108.15,0.0,25.0,8.48
2020,8,15,21,6.13,114.7,0.0,24.59,8.54
2020,8,15,22,6.59,119.18,0.0,24.02,8.61
2020,8,15,23,7.24,118.75,0.0,23.53,8.67
2020,8,16,0,7.6,113.19,0.0,23.4,8.91
2020,8,16,1,7.51,105.13,0.0,22.51,9.16
2020,8,16,2,7.42,96.35,0.0,21.48,9.34
2020,8,16,3,6.95,90.52,0.0,20.7,9.46
2020,8,16,4,6.44,89.86,0.0,19.98,9.58
2020,8,16,5,6.35,92.05,0.0,19.48,9.77
2020,8,16,6,6.96,95.74,0.0,20.76,10.07
2020,8,16,7,9.31,101.52,0.0,23.81,10.8
2020,8,16,8,9.03,108.14,0.0,26.8,10.86
2020,8,16,9,8.3,114.23,0.0,29.48,10.68
2020,8,16,10,7.62,117.96,0.0,31.68,10.56
2020,8,16,11,7.09,119.36,0.0,33.3,10.31
2020,8,16,12,6.66,120.78,0.0,34.46,9.95
2020,8,16,13,6.32,121.19,0.0,35.1,9.52
2020,8,16,14,6.13,119.9,0.0,35.17,9.03
2020,8,16,15,6.04,118.19,0.0,34.58,8.67
2020,8,16,16,5.98,117.54,0.0,33.33,8.36
2020,8,16,17,6.04,121.14,0.0,29.83,8.61
2020,8,16,18,6.71,127.91,0.0,27.48,8.61
2020,8,16,19,7.35,133.11,0.0,26.76,8.48
2020,8,16,20,7.88,136.69,0.0,26.06,8.42
2020,8,16,21,8.18,138.68,0.0,25.47,8.42
2020,8,16,22,8.27,136.99,0.0,24.87,8.61
2020,8,16,23,8.63,131.03,0.0,24.29,9.28
2020,8,17,0,8.55,122.99,0.0,23.69,10.56
2020,8,17,1,7.4,118.57,0.0,22.88,11.9
2020,8,17,2,6.55,116.81,0.0,22.12,12.76
2020,8,17,3,6.5,115.4,0.0,21.59,13.12
2020,8,17,4,6.51,114.14,0.0,21.15,13.24
2020,8,17,5,6.62,111.24,0.0,20.72,13.18
2020,8,17,6,7.79,107.69,0.0,21.63,12.88
2020,8,17,7,9.32,107.27,0.0,24.23,11.72
2020,8,17,8,9.01,110.87,0.0,27.15,11.11
2020,8,17,9,8.22,117.76,0.0,29.86,10.99
2020,8,17,10,7.56,127.02,0.0,32.02,10.99
2020,8,17,11,7.13,135.09,0.0,33.48,10.8
2020,8,17,12,6.77,140.38,0.0,34.51,10.44
2020,8,17,13,6.59,143.39,0.0,35.02,10.01
2020,8,17,14,6.47,143.64,0.0,35.03,9.58
2020,8,17,15,6.34,141.15,0.0,34.37,9.22
2020,8,17,16,6.33,138.35,0.0,33.03,8.91
2020,8,17,17,6.82,139.69,0.0,29.96,8.91
2020,8,17,18,8.23,141.71,0.0,27.88,8.85
2020,8,17,19,9.16,141.75,0.0,27.23,8.73
2020,8,17,20,9.74,141.55,0.0,26.2,8.79
2020,8,17,21,10.16,140.68,0.0,25.26,9.22
2020,8,17,22,10.12,139.51,0.0,24.33,9.95
2020,8,17,23,10.04,136.83,0.0,23.69,10.56
2020,8,18,0,9.06,133.32,0.0,22.93,10.74
2020,8,18,1,8.95,127.52,0.0,22.02,10.8
